Avg. Income,Avg. House Age,Avg. Number of Bedrooms,Avg. Number of Bathrooms,Area Population,Price,SqFt
73279.0309,5.902295849,8.077577938,3.01,13981.43549,984421.2253,2826.2733814
64661.93028,4.656695745,5.660253117,2.44,49457.17937,875904.5286,2183.0759350999997
59390.34682,5.664970501,6.750871993,4.31,28995.96414,788427.8399,2931.2615978999997
66064.53282,6.65956175,6.881398143,4.4,44561.33359,1444701.328,2761.4194429
72488.15969,5.643639139,8.205294206,4.03,41199.25223,1450393.53,3287.5882618
70793.71967,4.608455549,6.394093592,3.43,19908.13074,921321.015,2506.2280776
78241.07538,5.642006715,8.983474499,6.28,20547.61864,1160146.171,3715.0423496999997
72752.68045,6.09860088,8.246621014,6.34,24944.34177,1222689.523,3359.9863042
78963.89414,6.859245122,5.734998914,3.2,59974.62659,2004396.372,2332.4996742000003
49775.40595,5.305107848,6.178535053,2.24,23557.36165,454055.6559,2249.5605159
87768.40474,5.053542724,6.541375695,2.31,45801.43319,1698198.751,2691.4127085
65449.35478,7.176349294,5.911953083,4.05,34828.42852,1193106.94,2582.5859249
85193.98157,6.072995729,4.43037246,4.42,38784.85686,1275403.464,2247.111738
67933.03112,3.640221786,6.637068549,2.37,42772.16329,810751.725,2671.1205647
50316.88697,6.877123174,7.238912329,3.5,25201.55049,642862.7138,2760.6736987
53974.54595,5.767672653,6.600037145,4.13,41441.75254,1086825.754,2679.0111435
63049.97489,5.560578582,6.194545542,3.42,24985.978,773360.698,2592.3636625999998
85906.91211,6.538092759,7.059952049,5.36,21331.98252,1500962.615,2813.9856147
62355.35378,5.443119457,5.424239418,4.35,23767.85633,768301.802,2541.2718253999997
64749.79548,7.221284713,8.408981112,4.39,49537.34531,1781211.414,3258.6943336
75072.99461,5.635390224,9.053748361,5.02,27494.29641,1420469.727,3612.1245083
79345.39141,5.27382605,7.205994888,3.25,37573.57542,1380215.515,2904.7984664
67682.72889,5.939367843,6.46801691,4.05,37028.69622,1090805.374,2746.405073
57869.26848,5.625298604,7.601621871,3.39,31818.93257,886815.9436,3062.4865613
60027.56086,5.09845805,6.0318426,3.34,54738.62969,1007224.929,2253.55278
71146.48933,6.651755441,5.914977244,3.44,22875.69334,1077754.226,2279.4931732
52455.36584,7.374075502,7.230652645,6.09,35143.20338,1253648.324,3210.1957935
66967.39846,3.930198546,5.982743948,3.46,51554.76141,1102943.351,2465.8231844
59013.40347,5.443617288,5.854419882,2.16,28264.0066,744132.7042,2224.3259646
70370.50368,7.442513107,8.023025989,6.18,53832.14155,1845630.071,3322.9077967000003
66989.73178,5.126392437,5.54403175,3.13,37017.09635,873588.1297,2127.209525
64050.3508,5.17624248,6.543412681,3.15,29083.72171,755678.3301,2637.0238043
71195.26284,6.270889733,4.970758233,2.38,29508.49053,1101826.315,1887.2274699
82866.39918,4.605077351,7.82640273,4.03,41166.86031,1618994.276,2921.920819
60826.60596,6.383383417,6.255855255,3.18,36892.6233,1127873.577,2441.7565765
65543.33854,3.945932446,7.424296722,6.38,28939.03884,749847.1904,3313.2890166
62902.25549,6.577966455,6.711162807,3.4,27321.03293,984672.2998,2515.3488421
59030.17255,6.157624922,5.300798456,2.26,22803.09971,534077.4555,2225.2395367999998
66320.45082,5.289123362,7.534536505,5.06,36145.20983,1242114.101,3238.3609515
68964.67686,6.413978321,6.969909983,3.39,37587.94431,1273631.267,2771.9729949
68994.17845,6.190475601,7.105546436,6.45,30609.65271,1095597.944,3241.6639308
58517.06201,7.616703734,7.648963666,6.35,30888.80272,1364738.296,3358.6890998
65018.54121,5.981192808,6.449329987,3.2,32580.78018,1037147.467,2460.7989961
74656.89424,6.115160124,7.721848678,4.17,22602.13357,1228517.207,3058.5546034
57697.07538,5.858178751,6.806409387,2.15,18281.73777,759360.6548,2668.9228161
69234.7226,6.39900372,6.162871422,3.24,38322.09803,1140579.618,2489.8614266000004
63015.68746,5.797958848,6.087284207,3.39,26673.88189,810741.5185,2505.1852621
52022.15897,5.523318653,6.377634867,3.21,31320.91642,642855.1696,2592.2904601
80058.99835,6.851265731,6.806975701,4.17,23360.9483,1562950.322,2934.0927103
87332.29323,5.845099211,6.720339894,3.3,43754.45294,1599851.895,2707.1019682
63658.4284,6.568437796,6.748590368,2.05,39591.2565,1332669.235,2333.5771104
46517.17527,6.326332927,7.570722638,5.01,26452.36789,665160.0759,3132.2167914
88305.92082,6.772239093,6.832860157,3.38,32190.41772,1591383.735,2540.8580471
49784.89123,6.500751339,8.663669121,4.12,36564.73349,1144507.423,3157.1007363
84054.45185,6.136224658,7.68513739,5.38,23023.04505,1619721.716,3157.541217
66774.99582,5.717143201,7.795214821,4.32,36788.98033,1251688.616,3046.5644463
70981.27869,6.741729037,8.191410351,6.24,53542.85751,1882806.934,3189.4231053
70767.32966,5.488057127,7.453195862,6.41,26925.95481,1016163.177,3074.9587586000002
77103.14304,6.195614402,8.664643191,4.26,45746.93321,1721005.42,3144.3929573
67742.54926,4.513528509,8.156727195,5.08,30678.37073,890138.2114,3432.0181585
76443.23184,6.004825721,5.600872972,3.29,40128.8535,1272719.632,2349.2618916
78115.63189,6.334101643,6.973586841,4.15,45024.29718,1582605.535,2667.0760523
69500.89346,5.056598058,6.063146041,3.2,48767.40104,1170204.339,2616.9438123
81535.14988,3.205828407,6.222769257,3.21,50999.85133,1166750.313,2464.8307771
41240.05728,5.81593446,5.211695627,4.15,40888.07856,319495.6676,2415.5086880999997
45073.89518,8.333101975,4.635161108,3.3,38066.1613,704698.3621,1881.5483324
53173.34528,5.503955342,6.879953963,2.0,43600.36093,945614.5659,2507.9861889
80900.43969,6.495664079,9.0381508,4.12,40268.51842,2054897.009,3438.44524
69227.60726,3.858766446,9.114772966,6.02,42582.62587,1280230.625,3438.4318898
54858.82363,5.964918211,5.659969092,4.42,36228.83614,850114.5963,2398.9907276
77098.86887,7.75739033,6.246758845,3.5,46478.52161,1637649.905,2550.0276535
104702.7243,5.575523167,6.932106078,3.22,22560.52713,1742431.663,2769.6318234
50473.02312,5.990390366,6.968282497,3.02,50145.43371,942093.9245,2611.4847491
75675.1659,4.907284282,6.908681661,3.4,45103.57164,1388782.887,2892.6044983
72727.22579,6.024013165,5.660723946,3.02,27159.33879,996506.0709,2188.2171838
56428.97367,3.654666982,6.950730815,4.27,44877.56511,790802.801,2940.2192445
43496.72566,6.076352847,6.743361593,2.11,35726.60563,718650.6438,2401.0084779
77875.98739,5.286413074,7.191444354,6.46,44452.64411,1517141.623,3300.4333062
58511.34988,4.020978811,6.807077577,3.15,28270.43444,496359.9708,2813.1232731
69167.94747,4.760053372,6.836747645,3.02,26517.30768,820611.4709,2550.0242935
65687.10668,7.036174701,6.57406578,4.41,17386.47595,1122320.933,2779.2197340000002
57814.84583,5.345949188,6.672672496,2.02,32880.78811,846939.4288,2407.8017487999996
66234.68081,5.949311844,8.437665652,5.16,35130.38128,1540762.269,3469.2996955999997
65431.66476,4.401142472,7.283060937,4.0,38499.37693,963531.9152,2806.9182811
76009.54276,5.642354239,6.765189075,2.36,52832.00406,1590804.044,2393.5567225000004
78997.46094,6.520774408,6.256624835,2.28,30165.92264,1283415.266,2340.9874505
64720.05821,7.529197954,6.394185043,3.34,37203.71544,1447920.68,2546.2555129
56652.41884,6.553940573,8.104529732,5.35,11037.38768,742858.6356,3291.3589196
68311.9965,6.833040609,5.955943931,4.36,39724.18881,1400609.034,2653.7831793
73462.68344,6.622908642,5.829703684,3.04,47637.51525,1638577.417,2321.9111052
60731.8823,6.225719363,8.545832091,5.46,35341.06782,1235475.55,3217.7496272999997
74655.63476,5.853516746,7.915264179,4.07,22169.81837,1249417.897,2920.5792537
75823.57065,6.679186516,6.911302586,2.35,35783.75473,1499356.12,2432.3907758
78988.20285,3.545706487,5.956463605,4.04,31677.32836,1005843.917,2550.9390814999997
52868.32302,5.823225673,3.969631652,4.38,41849.05508,623721.613,2122.8894956
64251.5372,4.808593948,5.758866925,4.3,45172.75709,922514.088,2482.6600775
74555.76808,7.776563644,6.613059311,4.27,32938.14935,1638606.834,2633.9177932999996
70355.77481,6.032226964,7.204937602,5.02,39882.81773,1249223.831,2800.4812806
92052.74763,5.529209121,7.545662803,5.35,47343.37139,1928301.782,3225.6988409
82073.85542,6.712376565,5.884169743,4.38,34317.61799,1487729.592,2553.2509228999998
52699.66757,6.385036059,8.588217916,3.17,30299.2827,896303.7992,3381.4653748
71792.28685,8.26472565,8.110670736,3.39,48266.21717,1903813.793,3047.2012207999996
58655.8541,5.857893814,6.630831721,4.02,40740.78015,1069851.162,2580.2495163
71088.66891,4.527999083,6.344943636,3.01,28750.64146,829868.2304,2340.4830908
74984.66675,4.330577499,7.805452718,4.47,29287.49814,1181338.161,3203.6358154
59081.98555,7.231266171,6.972863895,2.12,42578.42763,1401767.904,2578.8591685
71329.00273,6.389930497,5.958260743,3.13,25974.45323,1235501.486,2483.4782229
76698.57302,6.407963302,6.030097992,4.13,52881.06048,1522083.944,2402.0293976000003
61504.26463,4.503692824,6.641016366,4.17,24804.65731,656971.5307,2622.3049098
68386.82247,7.866885829,8.087219331,4.4,39138.87628,1660678.035,3005.1657993
64427.37437,4.751360343,6.394383439,4.45,25653.68792,606191.8669,2763.3150317
63920.38949,5.313060495,7.875734866,4.04,31034.82616,1011331.164,3089.7204598
76835.95793,6.822667495,7.744187006,6.29,27622.34129,1529830.368,3369.2561018
65173.05044,7.679468812,6.602617895,4.23,44125.54078,1489520.019,2851.7853685
61025.39026,8.973440775,7.905595187,6.3,34730.7668,1468267.23,3215.6785561
76783.35466,6.102947458,6.328047603,3.15,26703.71868,978312.7484,2498.4142809
69336.42523,6.757390576,6.124800989,2.29,37592.84506,1181637.949,2488.4402966999996
57824.96715,5.482703956,7.250184907,3.09,45555.33649,1015233.032,2639.0554721000003
69585.89479,4.482788279,7.409634026,3.24,36099.24291,1139615.72,2685.8902078
62340.2552,7.005697263,7.19729308,6.11,24962.10002,984349.6142,3223.187924
75040.81543,6.4528811,7.506590888,5.11,34733.08699,1765281.093,2901.9772663999997
87113.7922,5.36063246,6.384181936,2.42,31172.88017,1327975.249,2603.2545808
56827.21709,5.695537775,6.249293574,4.22,29506.48735,804170.2016,2632.7880722
71824.15458,5.752139663,8.27693333,6.26,41186.57451,1467271.556,3497.079999
68662.41461,5.339895707,7.899477079,4.25,43795.62543,1478823.647,3155.8431237
66006.17956,6.107907982,7.370410989,4.06,40691.23866,1367312.132,2932.1232967
69266.7921,4.919727098,6.452741614,4.19,40588.41954,1162469.887,2600.8224842
68089.56111,5.759339963,6.247076987,3.49,57097.67332,1473278.441,2658.1230961
62745.03284,6.417465138,8.158035375,4.19,16737.55224,897479.9502,3133.4106125000003
85526.62094,5.720212674,6.335377325,2.13,32635.75655,1568578.512,2304.6131975
68561.66043,6.849179009,7.869893327,4.0,31796.75881,1421518.602,3212.9679981
67100.06891,6.884826407,6.478152193,2.44,27456.64493,1199144.788,2345.4456579
74056.99593,7.579897089,6.478789638,4.34,37521.81322,1596180.568,2535.6368914000004
78159.95403,5.122002568,6.177536468,4.08,31111.62291,1264972.442,2664.2609404
58348.79711,5.686845562,7.182291988,6.0,59129.49783,1135465.473,3022.6875964
60975.08796,7.080128054,5.719328415,3.19,43752.88954,1359838.999,2402.7985245
60167.67261,4.590613171,3.950972653,4.06,16811.30329,88591.77016,2053.2917958999997
78063.24199,6.62093276,8.21719757,5.17,37838.66199,1822448.617,3126.159271
66658.96791,7.729789733,7.130497891,4.0,57563.58574,1720734.403,2983.1493673
61475.25536,6.578330675,7.656511671,6.37,31437.51486,1224397.427,3213.9535013
59762.88225,6.589726273,7.893098862,4.31,28571.35712,1209571.072,3067.9296586
87596.16655,7.237115963,5.225281601,3.3,35392.05151,1698820.102,2352.5844803
79426.04018,6.699803504,7.565241081,4.19,49009.69328,1860358.468,2978.5723242999998
66426.89344,6.315632964,6.737995794,4.48,40761.35131,1168444.882,2723.3987382
61264.20153,4.944535979,7.32206761,3.32,43208.35656,764756.0935,2815.620283
55224.3434,7.114160836,5.079670606,4.13,44915.71414,977242.2697,2042.9011818
58660.89241,7.600071471,6.79717311,3.09,33515.12293,1079158.653,2580.151933
70193.33979,5.202471496,7.679174992,6.29,48417.34806,1383395.287,3266.7524976
59691.06761,7.089530057,6.324137676,4.11,27769.5023,992053.0502,2452.2413028
75613.13949,7.199375691,7.475337121,5.11,29146.54292,1574919.906,3166.6011363
59789.73643,5.490922273,6.398561271,3.08,49200.07957,1174311.556,2575.5683813
60494.11984,5.288328665,6.771063984,3.08,31693.61017,795082.8102,2469.3191952
76517.35177,5.540170599,5.376733697,4.03,29788.64265,1170573.77,2138.0201091
67724.04775,7.951003194,6.524053598,4.24,61916.13554,1998368.741,2874.2160794
61458.54727,4.254254339,7.195894481,3.39,36220.12371,842086.6733,2756.7683443
61704.34216,5.320240167,7.249122096,5.07,19148.03971,849656.9232,3143.7366288
62224.01009,6.692664317,5.040349931,3.36,21689.12354,908616.4826,2105.1049793
68603.88942,6.936071297,7.780051691,6.04,44508.97561,1524257.706,3076.0155073
53902.93487,5.357426598,8.59775984,4.01,21075.50992,685880.3213,3161.327952
69624.25527,3.854617568,6.893908707,2.04,29292.12943,771310.0004,2727.1726120999997
75690.69544,6.241328646,5.192787773,4.05,46183.10737,1308243.922,2319.8363319
71902.80788,5.618340136,7.052194979,6.4,42200.26209,1312063.756,3060.6584937000002
67684.42503,6.617874634,6.194836049,2.23,52999.83821,1467849.818,2257.4508146999997
69320.32912,4.312327918,5.90492797,3.39,32668.93492,902350.4197,2221.478391
65423.24692,5.75682588,6.35315741,3.13,28914.79146,926880.8506,2612.947223
62083.03561,6.261965688,7.377710969,4.31,43485.68064,1323326.403,2967.3132907
81844.02711,6.161583148,6.214868825,3.09,36242.10575,1504026.27,2285.4606475
74090.42534,5.760358566,6.375204649,3.17,25694.36818,1003266.876,2374.5613947
59200.25436,4.925351457,6.109934625,2.34,22926.43546,592397.7261,2320.9803875
63873.62802,7.325844476,7.560732515,3.0,27587.39642,1339142.805,2780.2197545
69677.41932,4.850512519,6.111099734,3.11,50524.95541,1212939.954,2476.3299202
49032.99778,5.84347617,8.025349287,4.13,36292.99616,753930.5825,2936.6047860999997
62819.31128,6.532362732,7.103716459,4.46,38527.81714,1538401.817,3036.1149377
64624.3159,6.263865774,6.33312338,2.36,37117.55506,1295728.088,2457.937014
63665.39442,6.729104618,7.732958945,3.43,44029.68182,1472887.247,3115.8876835
50760.35373,6.440641902,5.754531583,2.44,34685.18071,831762.7909,2257.3594749000004
77235.57059,6.311020028,5.873414594,4.15,47328.81061,1610577.497,2620.0243782000002
55245.33729,3.96574483,8.961105506,4.38,43557.94344,881446.1155,3590.3316518
82982.76423,6.333260676,6.860573239,4.38,44531.75946,1666462.622,2758.1719717
78754.39366,5.909380137,5.525708756,4.17,35323.78792,1085218.859,2499.7126268
82268.08199,6.357539658,8.095024774,3.5,39549.801,1712929.654,2951.5074322
74166.39203,6.266666891,7.282469927,6.1,30237.77486,1444403.664,3126.7409781
83179.58405,6.60039782,9.715722673,3.44,38587.7211,1884674.241,3581.7168019
48176.2264,7.483738828,7.497299569,4.12,33216.60108,1014548.233,3079.1898707
79023.72048,3.606331313,8.942770576,6.37,22984.03653,1084013.785,3478.8311728
73135.02161,5.816000008,6.329661762,2.15,36401.37571,1279777.379,2547.8985285999997
75323.0582,8.513233389,5.929421503,3.39,51528.48105,1967384.778,2438.8264509
63191.7671,5.656329034,7.571221642,3.41,33816.12473,1002974.215,2748.3664926
51554.92453,7.281978903,6.522220479,4.22,36830.08035,979568.6285,2755.6661437
55340.60874,5.231696666,5.614293707,4.3,34112.97062,565937.2006,2409.2881121
56296.49973,6.345097994,8.177879468,3.15,31165.04595,1092130.981,3219.3638404000003
73491.26581,7.51040004,6.798878568,2.0,55169.37911,1869113.611,2580.6635704
68334.78256,8.688434074,8.296461691,4.23,36621.75954,1817829.53,3334.9385073
50666.24697,7.814769565,8.426940033,6.34,36940.8591,1392207.648,3480.0820099
60307.01766,6.232470845,7.959815248,4.46,37739.99032,1389773.873,3124.9445744
65132.47159,5.415519451,7.736373161,6.28,24199.63947,956009.1436,3064.9119483
72139.646,3.105751238,6.070059216,3.07,52601.11684,945833.1891,2239.0177648
71313.03134,5.354619416,7.228602277,4.25,42302.5479,1383766.082,3086.5806831
56647.8825,7.499317992,7.903674878,4.35,39780.92727,1400268.142,3279.1024634
60288.47592,6.170239154,7.014314641,3.28,34651.07232,1144937.614,2724.2943923000003
67022.77922,5.631565659,6.94646556,4.18,33891.30518,1118165.866,2622.939668
58188.18629,6.294160879,6.068655889,2.34,38104.49401,1047012.271,2273.5967667000004
69350.18307,4.822111808,8.463520436,6.13,28747.09441,1096069.287,3461.0561307999997
68450.26242,5.474150936,7.376389507,4.08,36474.39183,1386473.365,3025.9168521
70784.05258,4.560457849,6.257963587,3.02,41230.18626,945831.1863,2548.3890761000002
70309.30682,4.829750206,6.943591233,4.12,34945.47446,1311379.596,2786.0773699
46737.59801,4.886380224,8.172473256,6.41,42351.30363,885661.5908,3366.7419768
69345.72167,5.959681799,8.362731723,3.31,47386.26774,1507331.288,3223.8195169
89157.61293,6.286086725,7.192237739,4.46,33834.92173,1643291.722,2906.6713217
72568.71446,6.850824464,6.108848404,2.04,18896.12294,987746.924,2299.6545212
65051.21627,4.357995066,6.077607451,2.3,25191.40739,612211.5924,2403.2822353
56780.50427,7.648392612,6.163236778,4.29,11019.05378,836235.0305,2603.9710334
87678.03656,5.122697838,4.65244912,4.13,35781.17461,1495518.624,2288.734736
65817.20028,5.268005224,6.65029888,2.2,40674.78377,911071.8336,2321.089664
70561.55882,7.32195133,7.520463799,3.4,25029.20574,1360787.871,2724.1391396999998
73801.02176,6.495309081,7.212254273,4.49,30504.81491,1455107.451,3106.6762819
72143.42949,6.984684002,7.157023912,6.5,23823.81702,1327969.286,2929.1071736
78002.06277,5.662619316,8.610420549,5.47,47763.27751,1838503.994,3363.1261647
83443.2639,5.446503903,8.360906893,5.06,44900.7931,1727211.089,3480.2720679
77057.17924,5.207715005,6.637287948,3.38,24459.79703,1093344.577,2507.1863844
60509.60604,5.511947845,7.031684469,6.13,27080.03549,943485.0473,2879.5053407
80305.20645,4.966293764,7.314402945,3.39,22267.1593,1100632.391,2658.3208835
56324.62301,6.353593572,6.716500806,4.02,41354.43599,1269811.089,2741.9502417999997
59794.61678,6.438586774,6.474732498,3.27,54149.39033,1321008.593,2653.4197494
60812.86453,7.157498968,6.276444356,2.22,26411.14228,978241.2891,2207.9333068
57982.78548,6.686300741,7.887473354,3.11,15065.04661,952533.5782,2875.2420062
75367.07495,7.357510671,5.565494073,3.23,31669.61701,1434015.033,2488.6482219
54447.68605,6.148758826,6.077188813,2.4,50200.61011,1008649.929,2201.1566439
101144.3239,6.350845135,7.231771036,3.09,35772.52401,2007556.286,2848.5313108
48963.29615,5.440333831,8.454207452,5.26,35431.25154,882666.5815,3536.2622356
77412.16309,4.077536844,8.034790804,5.31,39030.07772,1246218.31,3325.4372412
57972.41595,7.68947618,6.722328315,4.37,13683.47964,880682.302,2709.6984945000004
64882.15625,4.898796695,7.569374864,6.05,32807.8544,840124.8423,3049.8124592
66330.60572,6.966125283,6.724826745,3.41,38240.97788,1469767.647,2829.4480235
76681.25993,6.657110323,6.511746963,4.47,55292.2208,1824987.706,2787.5240889
80744.44028,6.209654961,8.115599042,5.1,27185.75722,1404896.376,3173.6797125999997
